text,class
"The talent pool for cricket administration in @ICC is very limited. Umpiring gaffes, bails which don't come off, holding World Cup in the rainy months of May-June etc. But shameless @ICC is unperturbed! Class action suit for mismanagement is reqd. #ShameOnICC; #WashoutWorldCup",0
Like we are surprised. #ImpeachTrumpNow #TrumpIsATraitor https://t.co/1ncevzYQde,0
@realDonaldTrump @USArmy #ArmyBDay and #JohnMcCainDay   Soon we await #ImpeachmentDay #FuckTrump,0
"Butterfly Curve SS Pressure Cooker, 2L  @ Rs.1570 (mrp-2359)    https://t.co/JnynZCtqdr    More: https://t.co/zWKeaktNE1    https://t.co/JnynZCtqdr    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll",0
"#DhoniKeepsTheGlove : Despite-of the fact that @ICC  didn't allowed Mr. #MSDhoni to wear those gloves, but this controversy gave full publicity to his cause. You always rock #MSDHONI !",0
"We are with the doctors of west bengal.  From Bhavnagar, Gujrat.  @MamataOfficial @PMOIndia @drharshvardhan @MoHFW_INDIA   #Savethedoctors #SaveBengal #DoctorsFightBack #DoctorStrike #doctors_against_assualt #DoctorsProtest https://t.co/qsAQYmvJR1",0
@realDonaldTrump The United States of America needs a new President! #TrumpsAnInternationalDisgrace #TrumpIsAFraud #TrumpIsACriminal #TrumpIsATraitor,0
Diverse Men's Solid Slim fit Formal Shirt (Pack of 2)  @ Rs.460 (mrp-1998)    https://t.co/Ervy33tZ7I    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,0
I can't believe this is real. #trump #douchebag #pride2019 #Pride #PrideMonth #mikepence https://t.co/iUQ7p1RI6F,0
A worrying headline - when even the @guardian uses 'Boris Johnson' and 'crown' in the same sentence.  #BorisJohnsonShouldNotBePM https://t.co/9sIAMXlnU2,0
Episode 10: Fuck off Tommy! Molly-Mae has every right to be fuming!! You’re literally going round to all the boys saying your head has turned but yet you was like to Lucie and Molly-Mae no girl who walks in the Villa will turn my head! 🙄 pathetic #LoveIsIand #dickhead,1
@GitaSKapoor @narendramodi BCCI ne captain ke sivay kishiko bhi wave back karne ko strictly mana Kiya hai.😁  Due to #DhoniKeepsTheGlove,0
@hd_kumaraswamy @narendramodi Swamiji when we will get money from #TGSFraud and #DreamzGKFraud when you will show good gestures to 18000 people who lost money. In biggest scam.#IMAFraud #IMAJewels .  Your good friends are involved hence?Can you give to CBI investigation? IF YOU R TRUE KANNADIGA?,0
#ShameOnICC Icc and england cricket destroying big world cricket. England doesn't Deserve host the world cup. #sham https://t.co/vWdJV0HHrZ,0
And lie some more #FuckTrump https://t.co/gqrgIxAejj,0
"@fawadchaudhry Is Namaz also banned? Why was some teams are allowed to do religious act where on others are stopped on their patriotism,is @ICC biased?  @bcci should stop @ICC, if required we will stop @cricketworldcup  #DhoniKeepTheGlove   #DhoniKeepsTheGlove   #DhoniKeSaathDesh   #IndiaWithDhoni",0
"We are with you dhoni, this belongs our emotion towards our nation @ICC @cricketworldcup @msdhoni #DhoniKeepsTheGlove",0
Looks like @realdonaldtrump has a soulmate. #TrumpisaLiar #TrumpisaCrook #TrumpisaTraitor https://t.co/LxwJzOmIIF,0
Mamta are you a human?  #DoctorsFightBack https://t.co/OeU3VECe0u,0
It’s 2016 All Over Again #Resist #ResistTrump #FuckTrump https://t.co/9aTkUMgLOe,0
Don't cancel matches due to Rain.  Just Give them Football.😉    #BCCI  #ICC  #ShameOnICC,0
"@Xpress_Sports @msdhoni @satishacharya @sachin_rt @SGanguly99 @bhogleharsha @sanjaymanjrekar The best answer to @ICC activism.    Get 50,000 T-Shirts / Caps printed with the #BalidanBadge &amp; distribute among the spectators tomorrow. Flood the stadium with #BalidaanBadge.    #DhoniKeSaathDesh #Dhoni #DhoniKeepsTheGlove #ICCWorldCup2019  #IndiaStandsWithDhoni @virendersehwag",0
"@JohnnyMercerUK It would be irresponsible for Tory MPs to opt for #BorisJohnsonShouldNotBePM, perhaps more irresponsible than holding a 50% threshold referendum.  For the Country’s and Party’s sake please go for @RoryStewartUK!",0
@TomSteyer @realDonaldTrump Yeh let all the illegals stay at your place Tom #douchebag,0
@ashwaqM Should be hanged to death.    #Rapist,1
New game...  How many dippin' sauces are in the pockets/purse of these two?  My guess?  47  #FuckTrump #SarahSanders https://t.co/CgoabRximn,0
@realDonaldTrump Maybe dishonest polls. Maybe dishonest voters (say one thing and vote a different way). Maybe dishonest candidates. But not dishonest media they just report on the information they are given or uncover. #fucktrump #ImpeachDonaldTrump,0
#Trump just confessed to being a traitor -   #TrumpIsATraitor  https://t.co/EkGv0T02fN,1
#BrandonWebber  was a #murderer and #GTA     https://t.co/baHEN1084Y,0
"Today, they thrashed a doctor. Tomorrow, it might be you , your family, friends or team. Doctor’s movement should be supported by other professions also. Come on the streets , demand for justice and security.   #DoctorsFightBack",0
"#ShameOnICC You Buffon @ICC, the next time you organize the Cricket World Cup in UK, Conduct it ONLY in Thames River, By then, the would have practiced playing cricket in Rivers .. It will not have a dependency on Weather.",0
"@ICC I think icc full supporting to England to go semi finals and win the World Cup, because no rain in England match's     You can do anything but England is not going to win World Cup 🙉🙉    #ShameOnICC",0
I don't trust polls. When our election is stolen via disinformation and hacking do we say 'I don't trust polls'.  Today I feel confident that the HOUSE will NOT allow another power to steal an election.  Today I trust the current polls...  #FucKtrump!  #BlueWave2020🌊🌊🌊🌊🌊🌊🌊🌊🌊 https://t.co/WdkIejFFHh,0
"Unprecedented support for #DoctorsProtest #DoctorsFightBack #DoctorsStrike, finally #WestBengal after a long time has shown again #whatbengaldoestodayindiafollowstomorrow",0
@realDonaldTrump Literally just called the majority of our population losers.    #SenileAF #StableGenius #racist #rapist #pervert #treason #Resist #UnstablePresident #25thAmendmentNow,0
Please don't Marsha Blackburn🤣🤣🤣  #TrumpIsATraitor #GOPtraitors #VoteBlueToSaveAmerica #UniteBlue https://t.co/4fpip5Rzqz,0
@thehill Gotta hand it to Obama - at least he never met with foreign leaders in secret and destroyed the translators’ notes... #FuckTrump #MAGA #paytoplay,0
The way @ICC is hosting the tournament in England without checking the weather conditions #ShameOnICC   If rains continues then @ICC should reschedule the matches  #CricketWorldCup2019,0
#ShameOnICC: Indian Fans Unleash Their Wrath Upon ICC After Another World Cup Washout https://t.co/rIbQn4aveg,0
@realDonaldTrump Trump cancels Iran Nuclear Deal.     Trump is surprised Iran won’t adhere to former Nuclear Deal (which Trump cancelled).     No wonder Don “The Art of the Deal” Trump has killed or bankrupted anything he touches.    #TrumpIsAMoron #TrumpIsACriminal #TrumpIsATraitor #ETTD,0
"Let me coin a new term for Trump: #douchebag  What, was already coined? So was #MotleyCrue... https://t.co/ZKS9daalmS",0
@DavidWohl @realDonaldTrump Now your boy Trump is going to start a war with Iran.  Trying hard to change narrative away from Obstruction and Impeachment.  #ImpeachTrumpNow #TrumpIsATraitor #resist https://t.co/fIpiLiU4UG,0
@POTUS   @WhiteHouse   @FLOTUS   @EricTrump   @DonaldJTrumpJr   Happy #JohnMcCainDay !  #ImpeachTrumpNow   #TrumpIsATraitor https://t.co/bMNhCzKbTu,0
"Fact Four  @RoryStewartUK makes documentary aired on BBC2 and wins Scottish BAFTA  #BorisJohnson presents history television show. Then produces a sequel, through his own production company,  #roryforleader #BorisJohnsonShouldNotBePM",0
"Dear MS Dhoni, being the true gentleman that you are, I am sure you will follow the ICC request to remove the insignia on your gloves.    But when we lift the world cup, please make sure you wear it.    #DhoniKeSaathDesh #DhoniKeepsTheGlove #Dhoni #WorldCup2019 #CricketWorldCup",0
💗THIS FRIDAY💗Jackhammer Complex at 9:30 @cher &amp; Cockroaches!    #cher #cherandcockroaches  #fucktrump #emoji🙌☺️🐠🐝☺️😕🤲💧🐝👍🐝📚📚🤲😄⭐️😭⭐️🚨💧🙌🤠💧💦😕😕🤔☺️⭐️🤩💿💋💗💗💗💜😭🙌🙌🐝💜💜🤠☺️📚💧💧💧🙂🙂🥰🥰😋😉☺️😗😗😝😊😁😂😅😃😂🤣🙃🥰🥰🥰😛😛 https://t.co/fTdgVMB4nI,0
@IvankaTrump This comment section is filled with Russian bots and NASCAR fans #FuckTrump,0
"Call themselves the most developed country in the world.  Call Cricket as the national sport of the country.  Yet can't cover the grounds during rains in the biggest cricket tournament in the world!  What a great choice for #CWC19 venue, London! @ICC      #ShameOnICC #INDvPAK #PAKvIND",0
#DhoniKeepsTheGlove don't change gloves make a sticker on it of your daughter's name.,0
How will you take out before the 31st October  #BorisJohnsonShouldNotBePM https://t.co/TqPudJojCJ,0
@FinancialXpress Who's responsible for mounts of 69 ....    #DoctorsFightBack #DoctorsProtest #DoctorsStrike @mangalpandeybjp @MoHFW_INDIA,0
"Hahaha. #IMAFraud @siddaramaiah anavaru doesn't even know who Mansoor Khan is, who he says met him in an event and had come with @rroshanbaig But there are so many pictures floating around Sir.   https://t.co/MPNVKbE9vo",0
@TeamTrump @realDonaldTrump This comments thread is a real 'who's who' of whote supremecy! #TrumpsAmeriKKKa #TrumpDumpsters #FuckTrump #NotMyPresident #LockHimUp #LoserTrump #Criminal,0
"U.S. budget deficit now $739 Billion, despite GOP promises and Trump tariffs #Resist #ResistTrump #FuckTrump https://t.co/fH2XmyUwcF",0
The #GOP loves how stupid #trump is! They are thriving off of it. #ImpeachmentNOW #Collusion #fucktrump #fuckthegop,0
@IndiaToday @MamataOfficial   @PMOIndia : Why are you silent ?  #DoctorsFightBack   #DoctorStrike   #DoctorsProtest   #DoctorsUnderOppression   #doctor   #doctors_against_assualt,0
@GavinNewsom Who voted for you!!  All about Trump as always. #douchebag,0
"#Rangzen people, we have to stop this fake activist troll from ruining our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #BhoRangzen https://t.co/3X2KWUQ1QR",0
@ssquirrel007 Hell yeah! I'm in! #fucktrump,0
"After protester interrupts his speech, Biden tells crowd: 'Be nice, this is not a Trump rally' #Resist #ResistTrump #FuckTrump https://t.co/2BwBQxmxkH",0
"If BCCI couldn't stand with Dhoni then it's high time that Government of India takes over BCCI now, so that the monopoly of BCCI will not be entertained in future by India. #DhoniKeepsTheGlove",0
@BillCosby You forgot #rapist,0
"Funny how talking about remaking GOT s8 &amp; signing petitions for that was more important to you than people who work hard day &amp; night to serve you &amp; are getting threats of acid attacks, death threats and are being beaten up.    #IstandwithNRS #Savethedoctors #DoctorsFightBack",0
I’d celebrate the better man any day #JohnMcCain was a hero and patriot  #TrumpIsANationalSecurityThreat Bone Spurs is Neither a patriot nor a hero  #TrumpIsATraitor #TrumpIsADisgrace #TrumpIsTheEnemyOfThePeople No one would say those things about McCain https://t.co/uojq8KmqLx,0
We r With U @msdhoni Because U r Not Presenting Any Religious and Political Party in Stadium. U r Pride of India #DhoniKeepsTheGlove https://t.co/As6B6TUqwH,0
I am with you @msdhoni  And I hope entire country with you this time #DhoniKeSaathDesh #DhoniKeepsTheGlove https://t.co/4DKm7aFKS1,0
@realDonaldTrump @OANN #ImpeachTrumpNow  #TrumpIsATraitor  #TrumpResignNow  #Trump  #TrumpIsTheEnemyOfThePeople    Amazing how insecure @POTUS is that he has to tweet this https://t.co/dd9pw4deG5,0
"@KristianHarstad Only a dozen? Thats all? What a rally! 😁 ”The crowd of around a dozen supporters held banners, including one with the message 'Free Assange',” #rapist #assange #wikileaks #assangeisnotajournalist #handsoffwomenjulian #175years #adxflorence #colorado",0
#rapist #rapevictim #evil #evilworld #rapevictim #secretdoorsunlocked #microtale   Read my thoughts on @YourQuoteApp #yourquote #quote #stories #qotd #quoteoftheday #wordporn #quotestagram #wordswag #wordsofwisdom… https://t.co/5m4s1hNaMg,0
@billmaher  continues to try sooooo hard to remain relevant. #MSM is the only one who cares #LowRatings #LowIQ #DrugAddict #SexFiend #DoucheBag,0
https://t.co/SV0zkbLaNZ    Written by one of the protesters in Kolkata. Read through their agony and pain.   #BengalDoctorsStrike #DoctorsProtest #DoctorsFightBack  #DoctorsStrike #DoctorsUnderOppression https://t.co/BrEbPYoZfO,0
"Gosh! If it is that easy to be PM, just say nothing, then perhaps I will think about having a go!😉  #roryforleader #BorisJohnsonShouldNotBePM",0
"Today doctors are 'fighting', tomorrow teachers will join, than Sangh will activate their cell in each and every sector.  Mamata is trapped, cannot fight the Modi-Shah alone.  With messy handling @MamataOfficial is handing over on the platter WB to Modi-Shah.   #DoctorsFightBack",0
Save the doctors  save the democracy  #DoctorsFightBack  #SaveBengal https://t.co/tJ5XPVfNa3,0
This is the main truth now #BalidanBadge #DhoniKeepsTheGlove https://t.co/uvm3D1mf76,0
I’ve seen racer chases in women but this guy on your left is definitely a driver chaser.   #looser @austindillon3 #whenthemoneyrunsupyouwillbeforgotte #nascar #douchebag #wannabe #sucks #greatjobatbeingadouchebag https://t.co/00hoJbZWLX,0
"@BCCI Why don’t you make this part of official logo and have it on all players uniform, helmets? #IndiaWithDhoni #DhoniKeepsTheGlove",0
This shouldn't stop unless there's a strong action from the centre in the form of a law to protect doctors. #DoctorsFightBack #SaveTheDoctors https://t.co/dlZv91izwB,0
@Steven_Swinford How does that help those who don’t reach the dizzying heights of a 40% tax bracket? #dickhead #cokehead,0
Canada: Good at basketball  USA: Has basketball for President    In the words of the famous Robert de Niro: “#fucktrump',0
@realDonaldTrump Not like Crif???🤷‍♂️  #SenileAF #StableGenius #racist #rapist #pervert #treason #Resist #UnstablePresident #25thAmendmentNow https://t.co/U3U26unzbB,0
"@ImranKhanPTI what about @KElectricPk ?  these increased the per unit cost, but u and ur government didn't respond, .  jab zardari faryal ki #KE Ka kuch nhi bigar paye tum log, to Zardari, Faryal ka kuch nhi bigar sakte i can bet,,,  #ImranKhan #imranhataomulkbachao   #imrankhanprimeminister",0
"Imagine if thought were energy that could be harnessed and focused, on a day like today, on CheesePuff in Chief’s birthday, he would certainly burst into flames from all the negative energy being thown his way.    #FucktRump",0
Come to Bengal and speak whatever language you want to.  We have seen what lingual terrorism can do during the Bangladesh Independence war and divisive politics will not work .  পশ্চিমবঙ্গ ভারতের একটি অংশ।     #DoctorStrike #DoctorsFightBack     #DoctorsFightBack,0
